index,accident_id,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,county_name,CITY,city_name,DAY,MONTH,YEAR,HOUR,MINUTE,NHS,FUNC_SYS,func_sys_lit,ROAD_FNC,road_fnc_lit,RD_OWNER,rd_owner_lit,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,SP_JUR,sp_jur_lit,HARM_EV,harm_ev_lit,MAN_COLL,man_coll_lit,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,lgt_cond_lit,WEATHER,weather_lit,SCH_BUS,CF1,CF2,CF3,cf1_lit,cf2_lit,cf3_lit,FATALS,A_INTER,a_inter_lit,A_ROADFC,a_road_fc_lit,A_TOD,a_tod_lit,A_DOW,a_dow_lit,A_LT,a_lt_lit,A_SPCRA,a_spcra_lit,A_PED,a_ped_lit,A_PED_F,a_ped_f_lit,A_PEDAL,a_pedal_lit,A_PEDAL_F,a_pedal_f_lit,A_POLPUR,a_polour_lit,A_POSBAC,a_posbac_lit,A_DIST,a_dist_lit,A_DROWSY,a_drowsy_lit,INDIAN_RES,indian_res_lit
1071,2014040659,40659,1,1,1,1,13,MARICOPA,370,PHOENIX,23,11,2014,21,38,0,,.,14.0,Urban-Minor Arterial,,.,43RD AVE,GLENDALE AVE,33.53841111,-112.15144444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1072,2014040662,40662,2,2,0,2,13,MARICOPA,370,PHOENIX,30,11,2014,19,28,0,,.,14.0,Urban-Minor Arterial,,.,UNION HILLS DR,32ND ST,33.655125,-112.01363056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,2,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
1073,2014040663,40663,1,1,0,1,13,MARICOPA,368,PEORIA,23,12,2014,14,43,0,,.,16.0,Urban-Local Road or Street,,.,PLEASANT VALLEY DR,,33.72734444,-112.26896389,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1074,2014040664,40664,3,3,0,4,13,MARICOPA,30,AVONDALE,4,12,2014,18,11,0,,.,14.0,Urban-Minor Arterial,,.,AVONDALE BLVD,DURANGO ST,33.42874444,-112.30640556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,3,2,0,1,3,Dark - Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1075,2014040665,40665,1,1,0,1,19,PIMA,0,NONE LISTED,7,11,2014,10,31,0,,.,3.0,Rural-Minor Arterial,,.,SR-85,,32.33548889,-112.79230556,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1076,2014040667,40667,2,2,1,3,13,MARICOPA,370,PHOENIX,21,12,2014,8,29,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,12TH ST,33.553025,-112.05657778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,0,Not Tribal Lands
1077,2014040670,40670,1,1,0,1,5,COCONINO,0,NONE LISTED,22,11,2014,7,46,0,,.,15.0,Urban-Collector,,.,PESHLAKAI DR,,36.12886667,-111.23051111,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1078,2014040671,40671,1,1,0,2,17,NAVAJO,0,NONE LISTED,28,11,2014,14,39,0,,.,6.0,Rural-Local Road or Street,,.,BIA 6460,,36.77465556,-110.19353056,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,2,1,Daylight,99,Unknown,No,0,0,0,None,None,None,2,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1079,2014040674,40674,1,1,1,1,13,MARICOPA,0,NONE LISTED,1,12,2014,17,57,0,,.,6.0,Rural-Local Road or Street,,.,VAN BUREN ST,350TH AVE,33.45009444,-112.80533056,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,3,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1080,2014040675,40675,1,1,1,1,13,MARICOPA,370,PHOENIX,3,12,2014,11,24,0,,.,14.0,Urban-Minor Arterial,,.,DOBBINS RD,51ST AVE,33.36291667,-112.16930556,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Pedalcyclist Involved Crash,1,Involving a pedacyclist fatality,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1081,2014040677,40677,1,1,0,1,13,MARICOPA,200,GLENDALE,6,12,2014,2,54,0,,.,15.0,Urban-Collector,,.,GLEN HARBOR BLVD,,33.542925,-112.28768333,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1082,2014040678,40678,1,1,0,1,17,NAVAJO,489,TAYLOR,8,12,2014,99,99,0,,.,6.0,Rural-Local Road or Street,,.,FREEMAN HOLLOW RD,,99.9999,999.9999,0,No Special Jurisdiction,99,Unknown,99,Unknown,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,3,Unknown,3,Unknown,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1083,2014040680,40680,1,1,1,1,13,MARICOPA,370,PHOENIX,11,12,2014,2,53,0,,.,14.0,Urban-Minor Arterial,,.,27TH AVE,,33.49887778,-112.11703889,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1084,2014040681,40681,2,1,0,3,13,MARICOPA,370,PHOENIX,12,12,2014,4,48,0,,.,16.0,Urban-Local Road or Street,,.,ROOSEVELT ST,,33.46163056,-112.15782222,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,7,6,Dark - Unknown Lighting,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1085,2014040682,40682,2,2,0,2,13,MARICOPA,370,PHOENIX,13,12,2014,20,29,0,,.,14.0,Urban-Minor Arterial,,.,43RD AVE,,99.9999,999.9999,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,8,1,0,1,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1086,2014040683,40683,2,2,0,2,13,MARICOPA,370,PHOENIX,14,12,2014,12,29,0,,.,14.0,Urban-Minor Arterial,,.,CHANDLER BLVD,,33.30957222,-112.06268611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1087,2014040686,40686,1,1,1,1,25,YAVAPAI,0,NONE LISTED,22,12,2014,6,25,0,,.,15.0,Urban-Collector,,.,CHISOLM TRL,,99.9999,999.9999,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1088,2014040687,40687,1,1,1,1,13,MARICOPA,370,PHOENIX,23,12,2014,9,45,0,,.,14.0,Urban-Minor Arterial,,.,GUADALUPE RD,,33.36395556,-111.96959167,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,1,Involving a Drowsy Driver,0,Not Tribal Lands
1089,2014040688,40688,1,1,1,1,13,MARICOPA,370,PHOENIX,23,12,2014,18,32,0,,.,14.0,Urban-Minor Arterial,,.,40TH ST,,99.9999,999.9999,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1090,2014040689,40689,1,1,1,1,13,MARICOPA,370,PHOENIX,23,12,2014,20,18,0,,.,14.0,Urban-Minor Arterial,,.,BETHANY HOME RD,16TH PL,33.52370833,-112.04626111,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1091,2014040690,40690,1,1,0,1,13,MARICOPA,370,PHOENIX,27,12,2014,22,9,0,,.,15.0,Urban-Collector,,.,HATCHER RD,,33.571525,-112.09663611,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1092,2014040691,40691,1,1,1,1,13,MARICOPA,200,GLENDALE,28,12,2014,19,0,0,,.,14.0,Urban-Minor Arterial,,.,NORTHERN AVE,49TH AVE,33.5531,-112.16450278,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,3,Dark - Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1093,2014040692,40692,2,2,0,2,13,MARICOPA,370,PHOENIX,29,12,2014,16,44,0,,.,16.0,Urban-Local Road or Street,,.,67TH AVE,HAPPY VALLEY RD,33.71226667,-112.20313056,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,3,2,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1094,2014040700,40700,1,1,0,1,9,GRAHAM,0,NONE LISTED,3,10,2014,18,56,0,,.,3.0,Rural-Minor Arterial,,.,US-191,,32.43491389,-109.66334722,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1095,2014040701,40701,1,1,0,1,5,COCONINO,0,NONE LISTED,10,10,2014,4,0,0,,.,3.0,Rural-Minor Arterial,,.,SR-89A,,35.03003056,-111.73431389,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1096,2014040703,40703,1,1,1,1,9,GRAHAM,0,NONE LISTED,30,10,2014,12,13,0,,.,4.0,Rural-Major Collector,,.,US-191,,32.813825,-109.493875,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,1,Large Truck Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Pedalcyclist Involved Crash,1,Involving a pedacyclist fatality,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1097,2014040706,40706,1,1,0,3,15,MOHAVE,0,NONE LISTED,18,11,2014,5,24,0,,.,4.0,Rural-Major Collector,,.,SR-66,,35.38688611,-113.73591667,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1098,2014040707,40707,1,1,0,3,17,NAVAJO,0,NONE LISTED,28,11,2014,16,46,0,,.,4.0,Rural-Major Collector,,.,BIA 6,,99.9999,999.9999,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,2,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1099,2014040710,40710,1,1,0,1,17,NAVAJO,0,NONE LISTED,6,12,2014,7,55,0,,.,3.0,Rural-Minor Arterial,,.,US-180,,34.85530833,-109.98761111,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1100,2014040711,40711,3,3,1,8,3,COCHISE,0,NONE LISTED,8,12,2014,18,13,0,,.,4.0,Rural-Major Collector,,.,SR-92,,31.37993056,-110.14876667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1101,2014040712,40712,1,1,0,1,9,GRAHAM,0,NONE LISTED,10,12,2014,16,16,0,,.,4.0,Rural-Major Collector,,.,US-191,,32.81631389,-109.48746111,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1102,2014040714,40714,1,1,0,6,5,COCONINO,0,NONE LISTED,12,12,2014,1,47,0,,.,4.0,Rural-Major Collector,,.,SR-98,,36.81642778,-111.30666389,3,Indian Reservation,41,Shrubbery,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,2,Dark - Not Lighted,10,Cloudy,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,1,Weekday,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,1,Involving a Distracted Driver,2,Other Crash,1,Tribal Lands
1103,2014040716,40716,1,1,0,3,5,COCONINO,0,NONE LISTED,28,12,2014,11,23,0,,.,4.0,Rural-Major Collector,,.,SR-98,,36.72007222,-111.27659444,3,Indian Reservation,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,4,1,Daylight,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1104,2014040717,40717,1,1,0,1,13,MARICOPA,0,NONE LISTED,7,12,2014,17,58,0,,.,16.0,Urban-Local Road or Street,,.,SCHEIFER DR,,99.9999,999.9999,0,No Special Jurisdiction,99,Unknown,99,Unknown,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,1,Daytime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1105,2014040718,40718,1,1,0,1,13,MARICOPA,0,NONE LISTED,30,11,2014,21,44,0,,.,5.0,Rural-Minor Collector,,.,MILLER RD,,33.34871944,-112.59071944,0,No Special Jurisdiction,99,Unknown,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,2,Dark - Not Lighted,1,Clear,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,1,Speeding Involved Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1106,2014040721,40721,1,1,0,2,13,MARICOPA,9999,UNKNOWN,23,6,2014,99,99,0,,.,99.0,Unknown,,.,UNKNOWN RD,,99.9999,999.9999,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,3,Unknown,7,Unknown,3,Unknown,3,Unknown,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,1,Driver With Positive BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1107,2014040722,40722,1,1,0,2,13,MARICOPA,60,BUCKEYE,10,12,2014,16,30,0,,.,14.0,Urban-Minor Arterial,,.,SOUTHERN AVE,,99.9999,999.9999,0,No Special Jurisdiction,99,Unknown,99,Unknown,0,99,99,0,99,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
1108,2014040725,40725,1,1,0,1,21,PINAL,405,SACATON,22,3,2014,99,99,0,,.,6.0,Rural-Local Road or Street,,.,SOUTHSIDE CANAL RD,,99.9999,999.9999,3,Indian Reservation,3,Immersion or Partial Immersion,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,5,9,Unknown,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,6,Local,3,Unknown,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1109,2014040726,40726,1,1,1,2,17,NAVAJO,565,WHITERIVER,3,4,2014,15,56,0,,.,9.0,Rural-Unknown Rural,,.,SEVEN MILE RD,,99.9999,999.9999,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,8,1,0,1,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,3,Unknown,7,Unknown,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1110,2014040727,40727,1,1,0,2,1,APACHE,0,NONE LISTED,30,5,2014,13,35,0,,.,4.0,Rural-Major Collector,,.,US-191,,36.383275,-109.61131389,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,99,99,0,99,1,Daylight,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,1,Daytime,1,Weekday,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,All Drivers With ZERO BAC Testing Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1111,2014040728,40728,1,1,0,2,1,APACHE,0,NONE LISTED,6,9,2014,0,33,0,,.,4.0,Rural-Major Collector,,.,BIA 12,,99.9999,999.9999,3,Indian Reservation,99,Unknown,99,Unknown,0,99,99,0,99,6,Dark - Unknown Lighting,99,Unknown,No,0,0,0,None,None,None,1,2,Non-Interstate,5,Collector,2,Nighttime,2,Weekend,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,1,Tribal Lands
1112,2015040001,40001,1,1,1,1,19,PIMA,0,NONE LISTED,1,1,2015,5,14,0,4.0,Minor Arterial,,.,1.0,State Highway Agency,SR-86,,32.08953889,-111.28117222,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,1,1,0,1,2,Dark - Not Lighted,2,Rain,No,0,0,0,None,None,None,1,2,Non-Interstate,4,Minor arterial,2,Nighttime,1,Weekday,2,Other Crash,2,Other Crash,1,Pedestrian Involved Crash,1,Involving a pedestrian fatality,2,Other Crash,2,Other Crash,2,Other Crash,3,Unknown BAC Crash,2,Other Crash,2,Other Crash,0,Not Tribal Lands
